Date,Day,Weekend,Holiday,Exam_Week,Students_Present,Temperature_C,Item,Actual_Demand,Prepared,Sold,Waste,Waste_Percentage,Price
2024-10-14,Monday,False,False,False,722,26.7,Samosa,121,123,119,4,3.25,12
2024-10-14,Monday,False,False,False,722,26.7,Vada Pav,72,78,74,4,5.13,15
2024-10-14,Monday,False,False,False,722,26.7,Sandwich,76,83,71,12,14.46,40
2024-10-14,Monday,False,False,False,722,26.7,Tea,133,151,144,7,4.64,8
2024-10-14,Monday,False,False,False,722,26.7,Coffee,59,69,64,5,7.25,15
2024-10-14,Monday,False,False,False,722,26.7,Cold Drink,75,83,76,7,8.43,20
2024-10-14,Monday,False,False,False,722,26.7,Veg Puff,55,60,54,6,10.0,18
2024-10-14,Monday,False,False,False,722,26.7,Maggi,48,64,49,15,23.44,30
2024-10-15,Tuesday,False,False,False,937,30.6,Samosa,121,125,117,8,6.4,12
2024-10-15,Tuesday,False,False,False,937,30.6,Vada Pav,98,97,95,2,2.06,15
2024-10-15,Tuesday,False,False,False,937,30.6,Sandwich,84,123,72,51,41.46,40
2024-10-15,Tuesday,False,False,False,937,30.6,Tea,127,178,127,51,28.65,8
2024-10-15,Tuesday,False,False,False,937,30.6,Coffee,103,119,99,20,16.81,15
2024-10-15,Tuesday,False,False,False,937,30.6,Cold Drink,99,116,95,21,18.1,20
2024-10-15,Tuesday,False,False,False,937,30.6,Veg Puff,72,77,77,0,0.0,18
2024-10-15,Tuesday,False,False,False,937,30.6,Maggi,83,98,81,17,17.35,30
2024-10-16,Wednesday,False,False,False,723,29.9,Samosa,117,130,103,27,20.77,12
2024-10-16,Wednesday,False,False,False,723,29.9,Vada Pav,82,106,75,31,29.25,15
2024-10-16,Wednesday,False,False,False,723,29.9,Sandwich,69,84,68,16,19.05,40
2024-10-16,Wednesday,False,False,False,723,29.9,Tea,90,117,88,29,24.79,8
2024-10-16,Wednesday,False,False,False,723,29.9,Coffee,58,48,48,0,0.0,15
2024-10-16,Wednesday,False,False,False,723,29.9,Cold Drink,95,110,92,18,16.36,20
2024-10-16,Wednesday,False,False,False,723,29.9,Veg Puff,56,55,54,1,1.82,18
2024-10-16,Wednesday,False,False,False,723,29.9,Maggi,38,39,37,2,5.13,30
2024-10-17,Thursday,False,False,False,991,28.9,Samosa,141,190,148,42,22.11,12
2024-10-17,Thursday,False,False,False,991,28.9,Vada Pav,109,125,103,22,17.6,15
2024-10-17,Thursday,False,False,False,991,28.9,Sandwich,99,138,100,38,27.54,40
2024-10-17,Thursday,False,False,False,991,28.9,Tea,174,160,160,0,0.0,8
2024-10-17,Thursday,False,False,False,991,28.9,Coffee,116,137,123,14,10.22,15
2024-10-17,Thursday,False,False,False,991,28.9,Cold Drink,118,120,116,4,3.33,20
2024-10-17,Thursday,False,False,False,991,28.9,Veg Puff,71,69,69,0,0.0,18
2024-10-17,Thursday,False,False,False,991,28.9,Maggi,77,92,70,22,23.91,30
2024-10-18,Friday,False,False,False,846,26.6,Samosa,126,133,119,14,10.53,12
2024-10-18,Friday,False,False,False,846,26.6,Vada Pav,89,93,93,0,0.0,15
2024-10-18,Friday,False,False,False,846,26.6,Sandwich,73,68,65,3,4.41,40
2024-10-18,Friday,False,False,False,846,26.6,Tea,133,141,123,18,12.77,8
2024-10-18,Friday,False,False,False,846,26.6,Coffee,111,138,110,28,20.29,15
2024-10-18,Friday,False,False,False,846,26.6,Cold Drink,103,128,98,30,23.44,20
2024-10-18,Friday,False,False,False,846,26.6,Veg Puff,62,78,63,15,19.23,18
2024-10-18,Friday,False,False,False,846,26.6,Maggi,62,63,63,0,0.0,30
2024-10-19,Saturday,True,False,False,462,28.8,Samosa,60,63,55,8,12.7,12
2024-10-19,Saturday,True,False,False,462,28.8,Vada Pav,24,31,24,7,22.58,15
2024-10-19,Saturday,True,False,False,462,28.8,Sandwich,29,31,29,2,6.45,40
2024-10-19,Saturday,True,False,False,462,28.8,Tea,35,41,33,8,19.51,8
2024-10-19,Saturday,True,False,False,462,28.8,Coffee,25,26,24,2,7.69,15
2024-10-19,Saturday,True,False,False,462,28.8,Cold Drink,38,45,30,15,33.33,20
2024-10-19,Saturday,True,False,False,462,28.8,Veg Puff,20,21,21,0,0.0,18
2024-10-19,Saturday,True,False,False,462,28.8,Maggi,16,18,17,1,5.56,30
2024-10-20,Sunday,True,False,False,434,29.8,Samosa,30,32,28,4,12.5,12
2024-10-20,Sunday,True,False,False,434,29.8,Vada Pav,25,38,26,12,31.58,15
2024-10-20,Sunday,True,False,False,434,29.8,Sandwich,38,46,34,12,26.09,40
2024-10-20,Sunday,True,False,False,434,29.8,Tea,49,64,46,18,28.12,8
2024-10-20,Sunday,True,False,False,434,29.8,Coffee,42,52,45,7,13.46,15
2024-10-20,Sunday,True,False,False,434,29.8,Cold Drink,33,32,32,0,0.0,20
2024-10-20,Sunday,True,False,False,434,29.8,Veg Puff,36,31,31,0,0.0,18
2024-10-20,Sunday,True,False,False,434,29.8,Maggi,22,23,22,1,4.35,30
2024-10-21,Monday,False,False,False,1041,27.9,Samosa,116,168,110,58,34.52,12
2024-10-21,Monday,False,False,False,1041,27.9,Vada Pav,99,130,97,33,25.38,15
2024-10-21,Monday,False,False,False,1041,27.9,Sandwich,97,118,102,16,13.56,40
2024-10-21,Monday,False,False,False,1041,27.9,Tea,153,210,136,74,35.24,8
2024-10-21,Monday,False,False,False,1041,27.9,Coffee,124,126,126,0,0.0,15
2024-10-21,Monday,False,False,False,1041,27.9,Cold Drink,120,125,123,2,1.6,20
2024-10-21,Monday,False,False,False,1041,27.9,Veg Puff,93,115,88,27,23.48,18
2024-10-21,Monday,False,False,False,1041,27.9,Maggi,72,82,71,11,13.41,30
2024-10-22,Tuesday,False,False,False,1012,25.0,Samosa,138,152,132,20,13.16,12
2024-10-22,Tuesday,False,False,False,1012,25.0,Vada Pav,99,110,81,29,26.36,15
2024-10-22,Tuesday,False,False,False,1012,25.0,Sandwich,89,90,90,0,0.0,40
2024-10-22,Tuesday,False,False,False,1012,25.0,Tea,156,174,168,6,3.45,8
2024-10-22,Tuesday,False,False,False,1012,25.0,Coffee,134,172,130,42,24.42,15
2024-10-22,Tuesday,False,False,False,1012,25.0,Cold Drink,105,117,103,14,11.97,20
2024-10-22,Tuesday,False,False,False,1012,25.0,Veg Puff,87,92,92,0,0.0,18
2024-10-22,Tuesday,False,False,False,1012,25.0,Maggi,72,89,77,12,13.48,30
2024-10-23,Wednesday,False,False,False,1054,26.2,Samosa,145,185,151,34,18.38,12
2024-10-23,Wednesday,False,False,False,1054,26.2,Vada Pav,100,105,104,1,0.95,15
2024-10-23,Wednesday,False,False,False,1054,26.2,Sandwich,93,102,100,2,1.96,40
2024-10-23,Wednesday,False,False,False,1054,26.2,Tea,168,174,160,14,8.05,8
2024-10-23,Wednesday,False,False,False,1054,26.2,Coffee,127,120,120,0,0.0,15
2024-10-23,Wednesday,False,False,False,1054,26.2,Cold Drink,114,153,117,36,23.53,20
2024-10-23,Wednesday,False,False,False,1054,26.2,Veg Puff,82,108,80,28,25.93,18
2024-10-23,Wednesday,False,False,False,1054,26.2,Maggi,68,76,72,4,5.26,30
2024-10-24,Thursday,False,False,False,924,29.0,Samosa,142,132,132,0,0.0,12
2024-10-24,Thursday,False,False,False,924,29.0,Vada Pav,82,98,82,16,16.33,15
2024-10-24,Thursday,False,False,False,924,29.0,Sandwich,100,118,97,21,17.8,40
2024-10-24,Thursday,False,False,False,924,29.0,Tea,135,157,123,34,21.66,8
2024-10-24,Thursday,False,False,False,924,29.0,Coffee,129,158,130,28,17.72,15
2024-10-24,Thursday,False,False,False,924,29.0,Cold Drink,116,145,115,30,20.69,20
2024-10-24,Thursday,False,False,False,924,29.0,Veg Puff,72,89,73,16,17.98,18
2024-10-24,Thursday,False,False,False,924,29.0,Maggi,61,83,61,22,26.51,30
2024-10-25,Friday,False,False,False,1009,31.8,Samosa,134,160,139,21,13.12,12
2024-10-25,Friday,False,False,False,1009,31.8,Vada Pav,99,114,99,15,13.16,15
2024-10-25,Friday,False,False,False,1009,31.8,Sandwich,87,130,80,50,38.46,40
2024-10-25,Friday,False,False,False,1009,31.8,Tea,114,153,118,35,22.88,8
2024-10-25,Friday,False,False,False,1009,31.8,Coffee,86,106,92,14,13.21,15
2024-10-25,Friday,False,False,False,1009,31.8,Cold Drink,134,206,122,84,40.78,20
2024-10-25,Friday,False,False,False,1009,31.8,Veg Puff,89,117,92,25,21.37,18
2024-10-25,Friday,False,False,False,1009,31.8,Maggi,71,78,72,6,7.69,30
2024-10-26,Saturday,True,False,False,540,30.2,Samosa,62,61,61,0,0.0,12
2024-10-26,Saturday,True,False,False,540,30.2,Vada Pav,30,32,31,1,3.12,15
2024-10-26,Saturday,True,False,False,540,30.2,Sandwich,36,55,36,19,34.55,40
2024-10-26,Saturday,True,False,False,540,30.2,Tea,54,62,52,10,16.13,8
2024-10-26,Saturday,True,False,False,540,30.2,Coffee,38,50,38,12,24.0,15
2024-10-26,Saturday,True,False,False,540,30.2,Cold Drink,40,40,39,1,2.5,20
2024-10-26,Saturday,True,False,False,540,30.2,Veg Puff,32,42,29,13,30.95,18
2024-10-26,Saturday,True,False,False,540,30.2,Maggi,25,29,22,7,24.14,30
2024-10-27,Sunday,True,False,False,458,27.6,Samosa,33,38,32,6,15.79,12
2024-10-27,Sunday,True,False,False,458,27.6,Vada Pav,28,33,30,3,9.09,15
2024-10-27,Sunday,True,False,False,458,27.6,Sandwich,44,37,37,0,0.0,40
2024-10-27,Sunday,True,False,False,458,27.6,Tea,46,53,45,8,15.09,8
2024-10-27,Sunday,True,False,False,458,27.6,Coffee,37,43,35,8,18.6,15
2024-10-27,Sunday,True,False,False,458,27.6,Cold Drink,28,30,28,2,6.67,20
2024-10-27,Sunday,True,False,False,458,27.6,Veg Puff,31,39,30,9,23.08,18
2024-10-27,Sunday,True,False,False,458,27.6,Maggi,24,31,25,6,19.35,30
2024-10-28,Monday,False,False,False,891,28.6,Samosa,121,118,118,0,0.0,12
2024-10-28,Monday,False,False,False,891,28.6,Vada Pav,101,125,99,26,20.8,15
2024-10-28,Monday,False,False,False,891,28.6,Sandwich,86,88,88,0,0.0,40
2024-10-28,Monday,False,False,False,891,28.6,Tea,131,145,128,17,11.72,8
2024-10-28,Monday,False,False,False,891,28.6,Coffee,96,103,99,4,3.88,15
2024-10-28,Monday,False,False,False,891,28.6,Cold Drink,101,140,108,32,22.86,20
2024-10-28,Monday,False,False,False,891,28.6,Veg Puff,67,77,64,13,16.88,18
2024-10-28,Monday,False,False,False,891,28.6,Maggi,62,89,61,28,31.46,30
2024-10-29,Tuesday,False,False,False,954,30.1,Samosa,115,117,108,9,7.69,12
2024-10-29,Tuesday,False,False,False,954,30.1,Vada Pav,92,66,66,0,0.0,15
2024-10-29,Tuesday,False,False,False,954,30.1,Sandwich,107,125,99,26,20.8,40
2024-10-29,Tuesday,False,False,False,954,30.1,Tea,125,135,118,17,12.59,8
2024-10-29,Tuesday,False,False,False,954,30.1,Coffee,108,137,101,36,26.28,15
2024-10-29,Tuesday,False,False,False,954,30.1,Cold Drink,126,173,137,36,20.81,20
2024-10-29,Tuesday,False,False,False,954,30.1,Veg Puff,100,101,101,0,0.0,18
2024-10-29,Tuesday,False,False,False,954,30.1,Maggi,66,70,67,3,4.29,30
2024-10-30,Wednesday,False,False,False,812,29.8,Samosa,92,102,97,5,4.9,12
2024-10-30,Wednesday,False,False,False,812,29.8,Vada Pav,85,99,87,12,12.12,15
2024-10-30,Wednesday,False,False,False,812,29.8,Sandwich,86,77,77,0,0.0,40
2024-10-30,Wednesday,False,False,False,812,29.8,Tea,111,130,116,14,10.77,8
2024-10-30,Wednesday,False,False,False,812,29.8,Coffee,71,70,64,6,8.57,15
2024-10-30,Wednesday,False,False,False,812,29.8,Cold Drink,95,128,94,34,26.56,20
2024-10-30,Wednesday,False,False,False,812,29.8,Veg Puff,57,61,52,9,14.75,18
2024-10-30,Wednesday,False,False,False,812,29.8,Maggi,51,61,48,13,21.31,30
2024-10-31,Thursday,False,False,False,1066,28.9,Samosa,143,158,148,10,6.33,12
2024-10-31,Thursday,False,False,False,1066,28.9,Vada Pav,119,142,122,20,14.08,15
2024-10-31,Thursday,False,False,False,1066,28.9,Sandwich,98,120,96,24,20.0,40
2024-10-31,Thursday,False,False,False,1066,28.9,Tea,157,174,153,21,12.07,8
2024-10-31,Thursday,False,False,False,1066,28.9,Coffee,107,130,114,16,12.31,15
2024-10-31,Thursday,False,False,False,1066,28.9,Cold Drink,137,131,131,0,0.0,20
2024-10-31,Thursday,False,False,False,1066,28.9,Veg Puff,86,106,82,24,22.64,18
2024-10-31,Thursday,False,False,False,1066,28.9,Maggi,77,92,71,21,22.83,30
2024-11-01,Friday,False,False,True,860,31.7,Samosa,95,128,94,34,26.56,12
2024-11-01,Friday,False,False,True,860,31.7,Vada Pav,85,69,69,0,0.0,15
2024-11-01,Friday,False,False,True,860,31.7,Sandwich,81,89,73,16,17.98,40
2024-11-01,Friday,False,False,True,860,31.7,Tea,101,94,94,0,0.0,8
2024-11-01,Friday,False,False,True,860,31.7,Coffee,75,75,75,0,0.0,15
2024-11-01,Friday,False,False,True,860,31.7,Cold Drink,104,134,104,30,22.39,20
2024-11-01,Friday,False,False,True,860,31.7,Veg Puff,50,64,49,15,23.44,18
2024-11-01,Friday,False,False,True,860,31.7,Maggi,43,58,47,11,18.97,30
2024-11-02,Saturday,True,False,True,497,33.3,Samosa,47,51,45,6,11.76,12
2024-11-02,Saturday,True,False,True,497,33.3,Vada Pav,52,53,53,0,0.0,15
2024-11-02,Saturday,True,False,True,497,33.3,Sandwich,28,30,29,1,3.33,40
2024-11-02,Saturday,True,False,True,497,33.3,Tea,37,40,39,1,2.5,8
2024-11-02,Saturday,True,False,True,497,33.3,Coffee,49,61,47,14,22.95,15
2024-11-02,Saturday,True,False,True,497,33.3,Cold Drink,44,51,44,7,13.73,20
2024-11-02,Saturday,True,False,True,497,33.3,Veg Puff,21,26,21,5,19.23,18
2024-11-02,Saturday,True,False,True,497,33.3,Maggi,13,13,12,1,7.69,30
2024-11-03,Sunday,True,False,True,496,32.8,Samosa,49,50,49,1,2.0,12
2024-11-03,Sunday,True,False,True,496,32.8,Vada Pav,33,39,33,6,15.38,15
2024-11-03,Sunday,True,False,True,496,32.8,Sandwich,43,49,46,3,6.12,40
2024-11-03,Sunday,True,False,True,496,32.8,Tea,57,59,59,0,0.0,8
2024-11-03,Sunday,True,False,True,496,32.8,Coffee,36,36,36,0,0.0,15
2024-11-03,Sunday,True,False,True,496,32.8,Cold Drink,66,75,64,11,14.67,20
2024-11-03,Sunday,True,False,True,496,32.8,Veg Puff,27,33,28,5,15.15,18
2024-11-03,Sunday,True,False,True,496,32.8,Maggi,28,32,30,2,6.25,30
2024-11-04,Monday,False,False,True,768,31.1,Samosa,83,100,82,18,18.0,12
2024-11-04,Monday,False,False,True,768,31.1,Vada Pav,68,74,72,2,2.7,15
2024-11-04,Monday,False,False,True,768,31.1,Sandwich,55,57,57,0,0.0,40
2024-11-04,Monday,False,False,True,768,31.1,Tea,103,81,81,0,0.0,8
2024-11-04,Monday,False,False,True,768,31.1,Coffee,45,45,37,8,17.78,15
2024-11-04,Monday,False,False,True,768,31.1,Cold Drink,83,81,81,0,0.0,20
2024-11-04,Monday,False,False,True,768,31.1,Veg Puff,42,48,41,7,14.58,18
2024-11-04,Monday,False,False,True,768,31.1,Maggi,56,76,58,18,23.68,30
2024-11-05,Tuesday,False,False,True,767,33.0,Samosa,68,63,63,0,0.0,12
2024-11-05,Tuesday,False,False,True,767,33.0,Vada Pav,90,100,89,11,11.0,15
2024-11-05,Tuesday,False,False,True,767,33.0,Sandwich,49,63,51,12,19.05,40
2024-11-05,Tuesday,False,False,True,767,33.0,Tea,94,99,90,9,9.09,8
2024-11-05,Tuesday,False,False,True,767,33.0,Coffee,46,53,43,10,18.87,15
2024-11-05,Tuesday,False,False,True,767,33.0,Cold Drink,80,86,78,8,9.3,20
2024-11-05,Tuesday,False,False,True,767,33.0,Veg Puff,50,60,50,10,16.67,18
2024-11-05,Tuesday,False,False,True,767,33.0,Maggi,45,52,42,10,19.23,30
2024-11-06,Wednesday,False,False,True,810,29.3,Samosa,73,94,69,25,26.6,12
2024-11-06,Wednesday,False,False,True,810,29.3,Vada Pav,73,96,76,20,20.83,15
2024-11-06,Wednesday,False,False,True,810,29.3,Sandwich,65,71,68,3,4.23,40
2024-11-06,Wednesday,False,False,True,810,29.3,Tea,110,116,105,11,9.48,8
2024-11-06,Wednesday,False,False,True,810,29.3,Coffee,50,58,49,9,15.52,15
2024-11-06,Wednesday,False,False,True,810,29.3,Cold Drink,93,111,99,12,10.81,20
2024-11-06,Wednesday,False,False,True,810,29.3,Veg Puff,52,68,50,18,26.47,18
2024-11-06,Wednesday,False,False,True,810,29.3,Maggi,54,50,50,0,0.0,30
2024-11-07,Thursday,False,False,True,601,28.5,Samosa,73,78,69,9,11.54,12
2024-11-07,Thursday,False,False,True,601,28.5,Vada Pav,61,69,59,10,14.49,15
2024-11-07,Thursday,False,False,True,601,28.5,Sandwich,48,74,50,24,32.43,40
2024-11-07,Thursday,False,False,True,601,28.5,Tea,93,113,93,20,17.7,8
2024-11-07,Thursday,False,False,True,601,28.5,Coffee,29,30,28,2,6.67,15
2024-11-07,Thursday,False,False,True,601,28.5,Cold Drink,43,41,38,3,7.32,20
2024-11-07,Thursday,False,False,True,601,28.5,Veg Puff,42,53,44,9,16.98,18
2024-11-07,Thursday,False,False,True,601,28.5,Maggi,39,39,35,4,10.26,30
2024-11-08,Friday,False,False,True,624,26.5,Samosa,60,67,56,11,16.42,12
2024-11-08,Friday,False,False,True,624,26.5,Vada Pav,59,65,59,6,9.23,15
2024-11-08,Friday,False,False,True,624,26.5,Sandwich,59,57,57,0,0.0,40
2024-11-08,Friday,False,False,True,624,26.5,Tea,84,92,87,5,5.43,8
2024-11-08,Friday,False,False,True,624,26.5,Coffee,71,71,70,1,1.41,15
2024-11-08,Friday,False,False,True,624,26.5,Cold Drink,59,65,60,5,7.69,20
2024-11-08,Friday,False,False,True,624,26.5,Veg Puff,46,65,42,23,35.38,18
2024-11-08,Friday,False,False,True,624,26.5,Maggi,37,37,37,0,0.0,30
2024-11-09,Saturday,True,False,True,419,29.7,Samosa,31,32,28,4,12.5,12
2024-11-09,Saturday,True,False,True,419,29.7,Vada Pav,26,34,25,9,26.47,15
2024-11-09,Saturday,True,False,True,419,29.7,Sandwich,33,46,33,13,28.26,40
2024-11-09,Saturday,True,False,True,419,29.7,Tea,33,40,32,8,20.0,8
2024-11-09,Saturday,True,False,True,419,29.7,Coffee,25,23,23,0,0.0,15
2024-11-09,Saturday,True,False,True,419,29.7,Cold Drink,32,37,30,7,18.92,20
2024-11-09,Saturday,True,False,True,419,29.7,Veg Puff,27,27,26,1,3.7,18
2024-11-09,Saturday,True,False,True,419,29.7,Maggi,26,32,25,7,21.88,30
2024-11-10,Sunday,True,False,True,411,35.0,Samosa,59,74,56,18,24.32,12
2024-11-10,Sunday,True,False,True,411,35.0,Vada Pav,29,30,30,0,0.0,15
2024-11-10,Sunday,True,False,True,411,35.0,Sandwich,29,29,28,1,3.45,40
2024-11-10,Sunday,True,False,True,411,35.0,Tea,50,69,53,16,23.19,8
2024-11-10,Sunday,True,False,True,411,35.0,Coffee,32,35,26,9,25.71,15
2024-11-10,Sunday,True,False,True,411,35.0,Cold Drink,45,51,45,6,11.76,20
2024-11-10,Sunday,True,False,True,411,35.0,Veg Puff,24,22,22,0,0.0,18
2024-11-10,Sunday,True,False,True,411,35.0,Maggi,24,30,25,5,16.67,30
2024-11-11,Monday,False,False,True,860,28.2,Samosa,96,111,96,15,13.51,12
2024-11-11,Monday,False,False,True,860,28.2,Vada Pav,86,107,94,13,12.15,15
2024-11-11,Monday,False,False,True,860,28.2,Sandwich,87,101,70,31,30.69,40
2024-11-11,Monday,False,False,True,860,28.2,Tea,128,136,122,14,10.29,8
2024-11-11,Monday,False,False,True,860,28.2,Coffee,76,82,78,4,4.88,15
2024-11-11,Monday,False,False,True,860,28.2,Cold Drink,70,69,69,0,0.0,20
2024-11-11,Monday,False,False,True,860,28.2,Veg Puff,65,81,62,19,23.46,18
2024-11-11,Monday,False,False,True,860,28.2,Maggi,46,49,46,3,6.12,30
2024-11-12,Tuesday,False,False,True,948,24.9,Samosa,104,98,95,3,3.06,12
2024-11-12,Tuesday,False,False,True,948,24.9,Vada Pav,94,115,96,19,16.52,15
2024-11-12,Tuesday,False,False,True,948,24.9,Sandwich,83,89,81,8,8.99,40
2024-11-12,Tuesday,False,False,True,948,24.9,Tea,167,185,173,12,6.49,8
2024-11-12,Tuesday,False,False,True,948,24.9,Coffee,98,85,85,0,0.0,15
2024-11-12,Tuesday,False,False,True,948,24.9,Cold Drink,74,96,76,20,20.83,20
2024-11-12,Tuesday,False,False,True,948,24.9,Veg Puff,74,74,74,0,0.0,18
2024-11-12,Tuesday,False,False,True,948,24.9,Maggi,51,60,50,10,16.67,30
2024-11-13,Wednesday,False,False,True,782,31.7,Samosa,80,75,75,0,0.0,12
2024-11-13,Wednesday,False,False,True,782,31.7,Vada Pav,66,109,68,41,37.61,15
2024-11-13,Wednesday,False,False,True,782,31.7,Sandwich,59,58,53,5,8.62,40
2024-11-13,Wednesday,False,False,True,782,31.7,Tea,73,85,78,7,8.24,8
2024-11-13,Wednesday,False,False,True,782,31.7,Coffee,77,91,75,16,17.58,15
2024-11-13,Wednesday,False,False,True,782,31.7,Cold Drink,91,97,97,0,0.0,20
2024-11-13,Wednesday,False,False,True,782,31.7,Veg Puff,53,60,47,13,21.67,18
2024-11-13,Wednesday,False,False,True,782,31.7,Maggi,46,58,43,15,25.86,30
2024-11-14,Thursday,False,False,True,724,30.6,Samosa,64,83,62,21,25.3,12
2024-11-14,Thursday,False,False,True,724,30.6,Vada Pav,61,59,59,0,0.0,15
2024-11-14,Thursday,False,False,True,724,30.6,Sandwich,79,100,75,25,25.0,40
2024-11-14,Thursday,False,False,True,724,30.6,Tea,102,112,109,3,2.68,8
2024-11-14,Thursday,False,False,True,724,30.6,Coffee,71,50,50,0,0.0,15
2024-11-14,Thursday,False,False,True,724,30.6,Cold Drink,87,102,82,20,19.61,20
2024-11-14,Thursday,False,False,True,724,30.6,Veg Puff,46,39,39,0,0.0,18
2024-11-14,Thursday,False,False,True,724,30.6,Maggi,58,73,64,9,12.33,30
2024-11-15,Friday,False,False,True,888,31.1,Samosa,124,149,122,27,18.12,12
2024-11-15,Friday,False,False,True,888,31.1,Vada Pav,89,121,86,35,28.93,15
2024-11-15,Friday,False,False,True,888,31.1,Sandwich,65,76,67,9,11.84,40
2024-11-15,Friday,False,False,True,888,31.1,Tea,114,106,106,0,0.0,8
2024-11-15,Friday,False,False,True,888,31.1,Coffee,68,75,64,11,14.67,15
2024-11-15,Friday,False,False,True,888,31.1,Cold Drink,122,144,116,28,19.44,20
2024-11-15,Friday,False,False,True,888,31.1,Veg Puff,69,87,68,19,21.84,18
2024-11-15,Friday,False,False,True,888,31.1,Maggi,59,60,57,3,5.0,30
2024-11-16,Saturday,True,False,True,399,26.4,Samosa,58,80,58,22,27.5,12
2024-11-16,Saturday,True,False,True,399,26.4,Vada Pav,45,50,44,6,12.0,15
2024-11-16,Saturday,True,False,True,399,26.4,Sandwich,26,29,25,4,13.79,40
2024-11-16,Saturday,True,False,True,399,26.4,Tea,61,71,63,8,11.27,8
2024-11-16,Saturday,True,False,True,399,26.4,Coffee,44,53,41,12,22.64,15
2024-11-16,Saturday,True,False,True,399,26.4,Cold Drink,17,19,16,3,15.79,20
2024-11-16,Saturday,True,False,True,399,26.4,Veg Puff,23,26,25,1,3.85,18
2024-11-16,Saturday,True,False,True,399,26.4,Maggi,11,9,9,0,0.0,30
2024-11-17,Sunday,True,False,True,481,29.6,Samosa,51,68,47,21,30.88,12
2024-11-17,Sunday,True,False,True,481,29.6,Vada Pav,30,36,31,5,13.89,15
2024-11-17,Sunday,True,False,True,481,29.6,Sandwich,50,64,49,15,23.44,40
2024-11-17,Sunday,True,False,True,481,29.6,Tea,34,36,32,4,11.11,8
2024-11-17,Sunday,True,False,True,481,29.6,Coffee,42,49,39,10,20.41,15
2024-11-17,Sunday,True,False,True,481,29.6,Cold Drink,37,47,37,10,21.28,20
2024-11-17,Sunday,True,False,True,481,29.6,Veg Puff,32,38,34,4,10.53,18
2024-11-17,Sunday,True,False,True,481,29.6,Maggi,25,27,23,4,14.81,30
2024-11-18,Monday,False,False,True,824,24.1,Samosa,91,101,84,17,16.83,12
2024-11-18,Monday,False,False,True,824,24.1,Vada Pav,65,82,65,17,20.73,15
2024-11-18,Monday,False,False,True,824,24.1,Sandwich,67,80,67,13,16.25,40
2024-11-18,Monday,False,False,True,824,24.1,Tea,138,161,127,34,21.12,8
2024-11-18,Monday,False,False,True,824,24.1,Coffee,105,126,101,25,19.84,15
2024-11-18,Monday,False,False,True,824,24.1,Cold Drink,55,66,54,12,18.18,20
2024-11-18,Monday,False,False,True,824,24.1,Veg Puff,70,76,67,9,11.84,18
2024-11-18,Monday,False,False,True,824,24.1,Maggi,56,72,56,16,22.22,30
2024-11-19,Tuesday,False,False,True,867,28.9,Samosa,101,133,104,29,21.8,12
2024-11-19,Tuesday,False,False,True,867,28.9,Vada Pav,76,102,67,35,34.31,15
2024-11-19,Tuesday,False,False,True,867,28.9,Sandwich,87,77,77,0,0.0,40
2024-11-19,Tuesday,False,False,True,867,28.9,Tea,107,120,112,8,6.67,8
2024-11-19,Tuesday,False,False,True,867,28.9,Coffee,67,79,65,14,17.72,15
2024-11-19,Tuesday,False,False,True,867,28.9,Cold Drink,90,102,90,12,11.76,20
2024-11-19,Tuesday,False,False,True,867,28.9,Veg Puff,57,61,57,4,6.56,18
2024-11-19,Tuesday,False,False,True,867,28.9,Maggi,59,62,56,6,9.68,30
2024-11-20,Wednesday,False,False,True,861,28.9,Samosa,107,108,97,11,10.19,12
2024-11-20,Wednesday,False,False,True,861,28.9,Vada Pav,72,74,71,3,4.05,15
2024-11-20,Wednesday,False,False,True,861,28.9,Sandwich,63,79,62,17,21.52,40
2024-11-20,Wednesday,False,False,True,861,28.9,Tea,109,127,110,17,13.39,8
2024-11-20,Wednesday,False,False,True,861,28.9,Coffee,78,95,74,21,22.11,15
2024-11-20,Wednesday,False,False,True,861,28.9,Cold Drink,100,111,93,18,16.22,20
2024-11-20,Wednesday,False,False,True,861,28.9,Veg Puff,62,63,63,0,0.0,18
2024-11-20,Wednesday,False,False,True,861,28.9,Maggi,67,69,68,1,1.45,30
2024-11-21,Thursday,False,False,True,624,29.9,Samosa,60,63,56,7,11.11,12
2024-11-21,Thursday,False,False,True,624,29.9,Vada Pav,62,80,62,18,22.5,15
2024-11-21,Thursday,False,False,True,624,29.9,Sandwich,42,58,40,18,31.03,40
2024-11-21,Thursday,False,False,True,624,29.9,Tea,42,51,39,12,23.53,8
2024-11-21,Thursday,False,False,True,624,29.9,Coffee,66,72,67,5,6.94,15
2024-11-21,Thursday,False,False,True,624,29.9,Cold Drink,78,75,75,0,0.0,20
2024-11-21,Thursday,False,False,True,624,29.9,Veg Puff,43,59,41,18,30.51,18
2024-11-21,Thursday,False,False,True,624,29.9,Maggi,34,41,33,8,19.51,30
2024-11-22,Friday,False,False,True,815,25.9,Samosa,118,111,111,0,0.0,12
2024-11-22,Friday,False,False,True,815,25.9,Vada Pav,72,103,67,36,34.95,15
2024-11-22,Friday,False,False,True,815,25.9,Sandwich,82,103,83,20,19.42,40
2024-11-22,Friday,False,False,True,815,25.9,Tea,97,119,93,26,21.85,8
2024-11-22,Friday,False,False,True,815,25.9,Coffee,96,96,95,1,1.04,15
